"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0086067","AV node cell to bundle of His cell communication","1/39","5/8855",0.2,45.4102564102564,6.60637039066796,0.0218332198264126,0.306589708718827,0.272590898914756,"SCN4B",1
"GO:1901165","positive regulation of trophoblast cell migration","1/39","5/8855",0.2,45.4102564102564,6.60637039066796,0.0218332198264126,0.306589708718827,0.272590898914756,"ACVR1B",1
"GO:1905550","regulation of protein localization to endoplasmic reticulum","1/39","5/8855",0.2,45.4102564102564,6.60637039066796,0.0218332198264126,0.306589708718827,0.272590898914756,"RTN4",1
"GO:2001138","regulation of phospholipid transport","1/39","5/8855",0.2,45.4102564102564,6.60637039066796,0.0218332198264126,0.306589708718827,0.272590898914756,"FASLG",1
"GO:2001140","positive regulation of phospholipid transport","1/39","5/8855",0.2,45.4102564102564,6.60637039066796,0.0218332198264126,0.306589708718827,0.272590898914756,"FASLG",1
"GO:0007420","brain development","5/39","369/8855",0.013550135501355,3.07657563755125,2.71003996517296,0.0219680104496617,0.306589708718827,0.272590898914756,"TULP3/CDK5RAP1/RTN4/ALDH1A2/NCOA6",5
"GO:0016445","somatic diversification of immunoglobulins","2/39","53/8855",0.0377358490566038,8.56797290759555,3.67530252492817,0.0226145553230957,0.306589708718827,0.272590898914756,"RNF8/MCM3AP",2
"GO:0000725","recombinational repair","3/39","140/8855",0.0214285714285714,4.86538461538461,3.06612112585738,0.0233493128183606,0.306589708718827,0.272590898914756,"RNF8/ACTR2/MCM7",3
"GO:0001843","neural tube closure","2/39","54/8855",0.037037037037037,8.40930674264007,3.63224149717809,0.0234198225425991,0.306589708718827,0.272590898914756,"TULP3/MTHFD1L",2
"GO:0015914","phospholipid transport","2/39","54/8855",0.037037037037037,8.40930674264007,3.63224149717809,0.0234198225425991,0.306589708718827,0.272590898914756,"ATP11A/FASLG",2
"GO:0060606","tube closure","2/39","54/8855",0.037037037037037,8.40930674264007,3.63224149717809,0.0234198225425991,0.306589708718827,0.272590898914756,"TULP3/MTHFD1L",2
"GO:0006406","mRNA export from nucleus","2/39","55/8855",0.0363636363636364,8.25641025641026,3.59027825520852,0.0242368342098695,0.306589708718827,0.272590898914756,"HHEX/MCM3AP",2
"GO:0071346","cellular response to type II interferon","2/39","57/8855",0.0350877192982456,7.96671165092218,3.50945401581795,0.0259056380978593,0.306589708718827,0.272590898914756,"FASLG/ACTR2",2
"GO:0001553","luteinization","1/39","6/8855",0.166666666666667,37.8418803418803,6.0039433649907,0.0261437852983644,0.306589708718827,0.272590898914756,"GDF9",1
"GO:0003418","growth plate cartilage chondrocyte differentiation","1/39","6/8855",0.166666666666667,37.8418803418803,6.0039433649907,0.0261437852983644,0.306589708718827,0.272590898914756,"COL27A1",1
"GO:0003431","growth plate cartilage chondrocyte development","1/39","6/8855",0.166666666666667,37.8418803418803,6.0039433649907,0.0261437852983644,0.306589708718827,0.272590898914756,"COL27A1",1
"GO:0007494","midgut development","1/39","6/8855",0.166666666666667,37.8418803418803,6.0039433649907,0.0261437852983644,0.306589708718827,0.272590898914756,"ALDH1A2",1
"GO:0015942","formate metabolic process","1/39","6/8855",0.166666666666667,37.8418803418803,6.0039433649907,0.0261437852983644,0.306589708718827,0.272590898914756,"MTHFD1L",1
"GO:0042574","retinal metabolic process","1/39","6/8855",0.166666666666667,37.8418803418803,6.0039433649907,0.0261437852983644,0.306589708718827,0.272590898914756,"ALDH1A2",1
"GO:0043650","dicarboxylic acid biosynthetic process","1/39","6/8855",0.166666666666667,37.8418803418803,6.0039433649907,0.0261437852983644,0.306589708718827,0.272590898914756,"MTHFD1L",1
"GO:0048703","embryonic viscerocranium morphogenesis","1/39","6/8855",0.166666666666667,37.8418803418803,6.0039433649907,0.0261437852983644,0.306589708718827,0.272590898914756,"MTHFD1L",1
"GO:0097527","necroptotic signaling pathway","1/39","6/8855",0.166666666666667,37.8418803418803,6.0039433649907,0.0261437852983644,0.306589708718827,0.272590898914756,"FASLG",1
"GO:1901983","regulation of protein acetylation","1/39","6/8855",0.166666666666667,37.8418803418803,6.0039433649907,0.0261437852983644,0.306589708718827,0.272590898914756,"DIP2A",1
"GO:1901985","positive regulation of protein acetylation","1/39","6/8855",0.166666666666667,37.8418803418803,6.0039433649907,0.0261437852983644,0.306589708718827,0.272590898914756,"DIP2A",1
"GO:1990809","endoplasmic reticulum tubular network membrane organization","1/39","6/8855",0.166666666666667,37.8418803418803,6.0039433649907,0.0261437852983644,0.306589708718827,0.272590898914756,"RTN4",1
"GO:2000194","regulation of female gonad development","1/39","6/8855",0.166666666666667,37.8418803418803,6.0039433649907,0.0261437852983644,0.306589708718827,0.272590898914756,"GDF9",1
"GO:2000347","positive regulation of hepatocyte proliferation","1/39","6/8855",0.166666666666667,37.8418803418803,6.0039433649907,0.0261437852983644,0.306589708718827,0.272590898914756,"RTN4",1
"GO:0014020","primary neural tube formation","2/39","58/8855",0.0344827586206897,7.82935455349249,3.47050466538301,0.0267572057340203,0.306589708718827,0.272590898914756,"TULP3/MTHFD1L",2
"GO:0016525","negative regulation of angiogenesis","2/39","59/8855",0.0338983050847458,7.69665362885702,3.43247595444878,0.0276200686409936,0.306589708718827,0.272590898914756,"FASLG/HHEX",2
"GO:0060322","head development","5/39","395/8855",0.0126582278481013,2.87406686140863,2.53433907161023,0.0284711414998565,0.306589708718827,0.272590898914756,"TULP3/CDK5RAP1/RTN4/ALDH1A2/NCOA6",5
"GO:0045911","positive regulation of DNA recombination","2/39","60/8855",0.0333333333333333,7.56837606837607,3.39532995472822,0.0284941163192653,0.306589708718827,0.272590898914756,"RNF8/ACTR2",2
"GO:2000181","negative regulation of blood vessel morphogenesis","2/39","60/8855",0.0333333333333333,7.56837606837607,3.39532995472822,0.0284941163192653,0.306589708718827,0.272590898914756,"FASLG/HHEX",2
"GO:0070848","response to growth factor","5/39","398/8855",0.0125628140703518,2.85240304084525,2.51498342722964,0.0292930275079266,0.306589708718827,0.272590898914756,"FASLG/ACVR1B/HHEX/GDF9/MCM7",5
"GO:0045765","regulation of angiogenesis","3/39","153/8855",0.0196078431372549,4.45198592257416,2.86464931127774,0.0293654451517289,0.306589708718827,0.272590898914756,"RTN4/FASLG/HHEX",3
"GO:0002200","somatic diversification of immune receptors","2/39","61/8855",0.0327868852459016,7.44430432955023,3.35903090834394,0.0293792389794406,0.306589708718827,0.272590898914756,"RNF8/MCM3AP",2
"GO:1901343","negative regulation of vasculature development","2/39","61/8855",0.0327868852459016,7.44430432955023,3.35903090834394,0.0293792389794406,0.306589708718827,0.272590898914756,"FASLG/HHEX",2
"GO:0001841","neural tube formation","2/39","62/8855",0.032258064516129,7.32423490488007,3.32354507025463,0.0302753275383907,0.306589708718827,0.272590898914756,"TULP3/MTHFD1L",2
"GO:0010569","regulation of double-strand break repair via homologous recombination","2/39","62/8855",0.032258064516129,7.32423490488007,3.32354507025463,0.0302753275383907,0.306589708718827,0.272590898914756,"RNF8/ACTR2",2
"GO:0010944","negative regulation of transcription by competitive promoter binding","1/39","7/8855",0.142857142857143,32.4358974358974,5.53373805797793,0.0304358400360032,0.306589708718827,0.272590898914756,"HHEX",1
"GO:0014733","regulation of skeletal muscle adaptation","1/39","7/8855",0.142857142857143,32.4358974358974,5.53373805797793,0.0304358400360032,0.306589708718827,0.272590898914756,"GTF2IRD1",1
"GO:0032483","regulation of Rab protein signal transduction","1/39","7/8855",0.142857142857143,32.4358974358974,5.53373805797793,0.0304358400360032,0.306589708718827,0.272590898914756,"DENND3",1
"GO:0033632","regulation of cell-cell adhesion mediated by integrin","1/39","7/8855",0.142857142857143,32.4358974358974,5.53373805797793,0.0304358400360032,0.306589708718827,0.272590898914756,"SKAP1",1
"GO:0046654","tetrahydrofolate biosynthetic process","1/39","7/8855",0.142857142857143,32.4358974358974,5.53373805797793,0.0304358400360032,0.306589708718827,0.272590898914756,"MTHFD1L",1
"GO:0061548","ganglion development","1/39","7/8855",0.142857142857143,32.4358974358974,5.53373805797793,0.0304358400360032,0.306589708718827,0.272590898914756,"TULP3",1
"GO:0072189","ureter development","1/39","7/8855",0.142857142857143,32.4358974358974,5.53373805797793,0.0304358400360032,0.306589708718827,0.272590898914756,"ALDH1A2",1
"GO:1903564","regulation of protein localization to cilium","1/39","7/8855",0.142857142857143,32.4358974358974,5.53373805797793,0.0304358400360032,0.306589708718827,0.272590898914756,"GDI2",1
"GO:1901342","regulation of vasculature development","3/39","156/8855",0.0192307692307692,4.3663708086785,2.82134280215267,0.0308602857490229,0.306589708718827,0.272590898914756,"RTN4/FASLG/HHEX",3
"GO:0090263","positive regulation of canonical Wnt signaling pathway","2/39","63/8855",0.0317460317460317,7.20797720797721,3.28884056445992,0.0311822736154199,0.306589708718827,0.272590898914756,"LGR6/HHEX",2
"GO:0003433","chondrocyte development involved in endochondral bone morphogenesis","1/39","8/8855",0.125,28.3814102564103,5.15310585457384,0.0347094614463325,0.306589708718827,0.272590898914756,"COL27A1",1
"GO:0006465","signal peptide processing","1/39","8/8855",0.125,28.3814102564103,5.15310585457384,0.0347094614463325,0.306589708718827,0.272590898914756,"PARL",1
"GO:0010793","regulation of mRNA export from nucleus","1/39","8/8855",0.125,28.3814102564103,5.15310585457384,0.0347094614463325,0.306589708718827,0.272590898914756,"HHEX",1
"GO:0010831","positive regulation of myotube differentiation","1/39","8/8855",0.125,28.3814102564103,5.15310585457384,0.0347094614463325,0.306589708718827,0.272590898914756,"ATP11A",1
"GO:0033631","cell-cell adhesion mediated by integrin","1/39","8/8855",0.125,28.3814102564103,5.15310585457384,0.0347094614463325,0.306589708718827,0.272590898914756,"SKAP1",1
"GO:0034114","regulation of heterotypic cell-cell adhesion","1/39","8/8855",0.125,28.3814102564103,5.15310585457384,0.0347094614463325,0.306589708718827,0.272590898914756,"SKAP1",1
"GO:0034163","regulation of toll-like receptor 9 signaling pathway","1/39","8/8855",0.125,28.3814102564103,5.15310585457384,0.0347094614463325,0.306589708718827,0.272590898914756,"RTN4",1
"GO:0035092","sperm DNA condensation","1/39","8/8855",0.125,28.3814102564103,5.15310585457384,0.0347094614463325,0.306589708718827,0.272590898914756,"RNF8",1
"GO:0035999","tetrahydrofolate interconversion","1/39","8/8855",0.125,28.3814102564103,5.15310585457384,0.0347094614463325,0.306589708718827,0.272590898914756,"MTHFD1L",1
"GO:0038092","nodal signaling pathway","1/39","8/8855",0.125,28.3814102564103,5.15310585457384,0.0347094614463325,0.306589708718827,0.272590898914756,"ACVR1B",1
"GO:0038129","ERBB3 signaling pathway","1/39","8/8855",0.125,28.3814102564103,5.15310585457384,0.0347094614463325,0.306589708718827,0.272590898914756,"RTN4",1
"GO:0045736","negative regulation of cyclin-dependent protein serine/threonine kinase activity","1/39","8/8855",0.125,28.3814102564103,5.15310585457384,0.0347094614463325,0.306589708718827,0.272590898914756,"CDK5RAP1",1
"GO:0051292","nuclear pore complex assembly","1/39","8/8855",0.125,28.3814102564103,5.15310585457384,0.0347094614463325,0.306589708718827,0.272590898914756,"RTN4",1
"GO:0060433","bronchus development","1/39","8/8855",0.125,28.3814102564103,5.15310585457384,0.0347094614463325,0.306589708718827,0.272590898914756,"TULP3",1
"GO:0070900","mitochondrial tRNA modification","1/39","8/8855",0.125,28.3814102564103,5.15310585457384,0.0347094614463325,0.306589708718827,0.272590898914756,"CDK5RAP1",1
"GO:1904688","regulation of cytoplasmic translational initiation","1/39","8/8855",0.125,28.3814102564103,5.15310585457384,0.0347094614463325,0.306589708718827,0.272590898914756,"HHEX",1
"GO:0032368","regulation of lipid transport","2/39","67/8855",0.0298507462686567,6.77765021048603,3.15725670430352,0.0349164898624581,0.306589708718827,0.272590898914756,"FASLG/GDF9",2
"GO:0048706","embryonic skeletal system development","2/39","67/8855",0.0298507462686567,6.77765021048603,3.15725670430352,0.0349164898624581,0.306589708718827,0.272590898914756,"TULP3/MTHFD1L",2
"GO:0001508","action potential","2/39","68/8855",0.0294117647058824,6.67797888386124,3.12603753085526,0.0358761221386081,0.306589708718827,0.272590898914756,"KCNS1/SCN4B",2
"GO:0001838","embryonic epithelial tube formation","2/39","69/8855",0.0289855072463768,6.58119658119658,3.09544104536106,0.0368459761874305,0.306589708718827,0.272590898914756,"TULP3/MTHFD1L",2
"GO:0006400","tRNA modification","2/39","69/8855",0.0289855072463768,6.58119658119658,3.09544104536106,0.0368459761874305,0.306589708718827,0.272590898914756,"CDK5RAP1/ELP6",2
"GO:0010821","regulation of mitochondrion organization","2/39","69/8855",0.0289855072463768,6.58119658119658,3.09544104536106,0.0368459761874305,0.306589708718827,0.272590898914756,"MSTO1/PARL",2
"GO:0030326","embryonic limb morphogenesis","2/39","69/8855",0.0289855072463768,6.58119658119658,3.09544104536106,0.0368459761874305,0.306589708718827,0.272590898914756,"TULP3/ALDH1A2",2
"GO:0035113","embryonic appendage morphogenesis","2/39","69/8855",0.0289855072463768,6.58119658119658,3.09544104536106,0.0368459761874305,0.306589708718827,0.272590898914756,"TULP3/ALDH1A2",2
"GO:0043009","chordate embryonic development","5/39","427/8855",0.0117096018735363,2.65868011769651,2.33657962060361,0.0380280707861286,0.306589708718827,0.272590898914756,"TULP3/RTN4/MTHFD1L/ALDH1A2/ACVR1B",5
"GO:0030335","positive regulation of cell migration","4/39","293/8855",0.0136518771331058,3.09967620547825,2.43088714298363,0.0389517990068863,0.306589708718827,0.272590898914756,"RTN4/LGR6/ACVR1B/ELP6",4
"GO:0002523","leukocyte migration involved in inflammatory response","1/39","9/8855",0.111111111111111,25.2279202279202,4.83648888275623,0.038964726621374,0.306589708718827,0.272590898914756,"RTN4",1
"GO:0007413","axonal fasciculation","1/39","9/8855",0.111111111111111,25.2279202279202,4.83648888275623,0.038964726621374,0.306589708718827,0.272590898914756,"RTN4",1
"GO:0009396","folic acid-containing compound biosynthetic process","1/39","9/8855",0.111111111111111,25.2279202279202,4.83648888275623,0.038964726621374,0.306589708718827,0.272590898914756,"MTHFD1L",1
"GO:0010992","ubiquitin recycling","1/39","9/8855",0.111111111111111,25.2279202279202,4.83648888275623,0.038964726621374,0.306589708718827,0.272590898914756,"ELP6",1
"GO:0016114","terpenoid biosynthetic process","1/39","9/8855",0.111111111111111,25.2279202279202,4.83648888275623,0.038964726621374,0.306589708718827,0.272590898914756,"ALDH1A2",1
"GO:0018394","peptidyl-lysine acetylation","1/39","9/8855",0.111111111111111,25.2279202279202,4.83648888275623,0.038964726621374,0.306589708718827,0.272590898914756,"DIP2A",1
"GO:0030948","negative regulation of vascular endothelial growth factor receptor signaling pathway","1/39","9/8855",0.111111111111111,25.2279202279202,4.83648888275623,0.038964726621374,0.306589708718827,0.272590898914756,"HHEX",1
"GO:0033599","regulation of mammary gland epithelial cell proliferation","1/39","9/8855",0.111111111111111,25.2279202279202,4.83648888275623,0.038964726621374,0.306589708718827,0.272590898914756,"RTN4",1
"GO:0033623","regulation of integrin activation","1/39","9/8855",0.111111111111111,25.2279202279202,4.83648888275623,0.038964726621374,0.306589708718827,0.272590898914756,"SKAP1",1
"GO:0055064","chloride ion homeostasis","1/39","9/8855",0.111111111111111,25.2279202279202,4.83648888275623,0.038964726621374,0.306589708718827,0.272590898914756,"FASLG",1
"GO:0055081","monoatomic anion homeostasis","1/39","9/8855",0.111111111111111,25.2279202279202,4.83648888275623,0.038964726621374,0.306589708718827,0.272590898914756,"FASLG",1
"GO:0106030","neuron projection fasciculation","1/39","9/8855",0.111111111111111,25.2279202279202,4.83648888275623,0.038964726621374,0.306589708718827,0.272590898914756,"RTN4",1
"GO:1900864","mitochondrial RNA modification","1/39","9/8855",0.111111111111111,25.2279202279202,4.83648888275623,0.038964726621374,0.306589708718827,0.272590898914756,"CDK5RAP1",1
"GO:1901163","regulation of trophoblast cell migration","1/39","9/8855",0.111111111111111,25.2279202279202,4.83648888275623,0.038964726621374,0.306589708718827,0.272590898914756,"ACVR1B",1
"GO:1903729","regulation of plasma membrane organization","1/39","9/8855",0.111111111111111,25.2279202279202,4.83648888275623,0.038964726621374,0.306589708718827,0.272590898914756,"FASLG",1
"GO:1904030","negative regulation of cyclin-dependent protein kinase activity","1/39","9/8855",0.111111111111111,25.2279202279202,4.83648888275623,0.038964726621374,0.306589708718827,0.272590898914756,"CDK5RAP1",1
"GO:2000345","regulation of hepatocyte proliferation","1/39","9/8855",0.111111111111111,25.2279202279202,4.83648888275623,0.038964726621374,0.306589708718827,0.272590898914756,"RTN4",1
"GO:0002377","immunoglobulin production","2/39","72/8855",0.0277777777777778,6.30698005698006,3.00717383526091,0.0398158366340577,0.306589708718827,0.272590898914756,"RNF8/MCM3AP",2
"GO:0034341","response to type II interferon","2/39","73/8855",0.0273972602739726,6.22058306989814,2.97885933544037,0.0408255487852109,0.306589708718827,0.272590898914756,"FASLG/ACTR2",2
"GO:0006405","RNA export from nucleus","2/39","74/8855",0.027027027027027,6.13652113652114,2.95106803788112,0.0418449715495994,0.306589708718827,0.272590898914756,"HHEX/MCM3AP",2
"GO:0072175","epithelial tube formation","2/39","74/8855",0.027027027027027,6.13652113652114,2.95106803788112,0.0418449715495994,0.306589708718827,0.272590898914756,"TULP3/MTHFD1L",2
"GO:0009792","embryo development ending in birth or egg hatching","5/39","439/8855",0.0113895216400911,2.58600549033351,2.26699391649864,0.0420703022787903,0.306589708718827,0.272590898914756,"TULP3/RTN4/MTHFD1L/ALDH1A2/ACVR1B",5
"GO:0003413","chondrocyte differentiation involved in endochondral bone morphogenesis","1/39","10/8855",0.1,22.7051282051282,4.56751211936631,0.0432017123394121,0.306589708718827,0.272590898914756,"COL27A1",1
"GO:0006925","inflammatory cell apoptotic process","1/39","10/8855",0.1,22.7051282051282,4.56751211936631,0.0432017123394121,0.306589708718827,0.272590898914756,"FASLG",1
"GO:0010623","programmed cell death involved in cell development","1/39","10/8855",0.1,22.7051282051282,4.56751211936631,0.0432017123394121,0.306589708718827,0.272590898914756,"FASLG",1
"GO:0033189","response to vitamin A","1/39","10/8855",0.1,22.7051282051282,4.56751211936631,0.0432017123394121,0.306589708718827,0.272590898914756,"ALDH1A2",1
"GO:0033630","positive regulation of cell adhesion mediated by integrin","1/39","10/8855",0.1,22.7051282051282,4.56751211936631,0.0432017123394121,0.306589708718827,0.272590898914756,"SKAP1",1
"GO:0043501","skeletal muscle adaptation","1/39","10/8855",0.1,22.7051282051282,4.56751211936631,0.0432017123394121,0.306589708718827,0.272590898914756,"GTF2IRD1",1
"GO:0045346","regulation of MHC class II biosynthetic process","1/39","10/8855",0.1,22.7051282051282,4.56751211936631,0.0432017123394121,0.306589708718827,0.272590898914756,"NFX1",1
"GO:0046931","pore complex assembly","1/39","10/8855",0.1,22.7051282051282,4.56751211936631,0.0432017123394121,0.306589708718827,0.272590898914756,"RTN4",1
"GO:0048566","embryonic digestive tract development","1/39","10/8855",0.1,22.7051282051282,4.56751211936631,0.0432017123394121,0.306589708718827,0.272590898914756,"ALDH1A2",1
"GO:0071166","ribonucleoprotein complex localization","1/39","10/8855",0.1,22.7051282051282,4.56751211936631,0.0432017123394121,0.306589708718827,0.272590898914756,"HHEX",1
"GO:1905939","regulation of gonad development","1/39","10/8855",0.1,22.7051282051282,4.56751211936631,0.0432017123394121,0.306589708718827,0.272590898914756,"GDF9",1
"GO:2000197","regulation of ribonucleoprotein complex localization","1/39","10/8855",0.1,22.7051282051282,4.56751211936631,0.0432017123394121,0.306589708718827,0.272590898914756,"HHEX",1
"GO:2001212","regulation of vasculogenesis","1/39","10/8855",0.1,22.7051282051282,4.56751211936631,0.0432017123394121,0.306589708718827,0.272590898914756,"RTN4",1
"GO:0007423","sensory organ development","4/39","304/8855",0.0131578947368421,2.98751686909582,2.34533796428807,0.0436522294051619,0.306589708718827,0.272590898914756,"TULP3/FASLG/ALDH1A2/ELP6",4
"GO:2000147","positive regulation of cell motility","4/39","307/8855",0.0130293159609121,2.95832289317631,2.32266996232489,0.0449880516622339,0.306589708718827,0.272590898914756,"RTN4/LGR6/ACVR1B/ELP6",4
"GO:0018205","peptidyl-lysine modification","2/39","78/8855",0.0256410256410256,5.82182774490467,2.84480311818069,0.0460177736568812,0.306589708718827,0.272590898914756,"SMYD2/DIP2A",2
"GO:2000781","positive regulation of double-strand break repair","2/39","78/8855",0.0256410256410256,5.82182774490467,2.84480311818069,0.0460177736568812,0.306589708718827,0.272590898914756,"RNF8/ACTR2",2
"GO:0035239","tube morphogenesis","5/39","452/8855",0.0110619469026549,2.511629226231,2.19413622322223,0.0467376511658532,0.306589708718827,0.272590898914756,"TULP3/RTN4/FASLG/MTHFD1L/HHEX",5
"GO:0040017","positive regulation of locomotion","4/39","312/8855",0.0128205128205128,2.91091387245233,2.28549080644824,0.0472657741773382,0.306589708718827,0.272590898914756,"RTN4/LGR6/ACVR1B/ELP6",4
