gene_name,baseMean_CPM,case_mean_CPM,control_mean_CPM,log2FoldChange,pvalue,padj
ZBED2,18.33668234830365,30.447930213555026,6.225434483052276,2.121808819261188,,
ENSG00000280614,1.6622353582790006,3.324470716558001,0.0,2.112523568281322,,
CNTNAP1,6.8026018231769,11.609262819726354,1.9959408266274472,2.0734028990276623,,
N4BP3,7.913532025735969,13.403421619138609,2.4236424323333288,2.072807634619505,,
MIR3142HG,12.093405953705734,20.052363052254613,4.134448855156855,2.0357008523255793,,
RRAD,3.1056725561458998,5.593553904049971,0.617791208241829,2.0270308569000304,,
NT5E,53.14782736897769,85.90854486597502,20.387109871980357,2.0227564917192313,,
ENSG00000287382,3.67301825758393,6.4906333037560975,0.8554032114117631,2.013354954404075,,
STAT5A,17.014824449061454,27.756692014436645,6.272956883686263,1.9832837982297276,,
PI3,2.1741881953540725,4.063241986904224,0.285134403803921,1.9781421870925964,,
SGK1,9.296329383420595,15.40865792436407,3.1840008424771185,1.971502197444079,,
DKK1,32.24613385947936,51.661219547782274,12.831048171176446,1.9288304384998358,,
SLC16A9,2.918356250649687,5.171398892423558,0.6653136088758158,1.8898036585126374,,
NFKBIE,30.166840656263183,48.072901948957764,12.260779363568606,1.8877610202445505,,
IL24,15.365706530330742,24.696068180145154,6.0353448805163294,1.8688545730778139,,
CACNA1S,7.787005369552107,12.770189101698989,2.803821637405224,1.8560268672922435,,
SAA2,14.162504823543433,22.479754369106484,5.845255277980382,1.7782410663524315,,
IL7R,1.2136956584259369,2.4273913168518737,0.0,1.7771109186303722,,
ITGAM,1.5224414534167745,2.9023157049315884,0.1425672019019605,1.7720514773280986,,
ANKRD33B,3.298385646591505,5.646323280503273,0.9504480126797369,1.7687509229252554,,
COL27A1,8.520679473209091,13.667268501405117,3.3740904450130658,1.7455452645779626,,
DUSP10,3.475208000449088,5.857400786316479,1.0930152145816974,1.7120790452475065,,
CITED4,7.615579800643915,12.189725960712671,3.0414336405751583,1.7064755261834466,,
ENSG00000283265,1.6227332305040627,3.0078544578381914,0.23761200316993422,1.6952710249533762,,
EHF,3.525353888992732,5.91017016276978,1.140537615215684,1.6907480494477318,,
G0S2,10.518344932965736,16.569584206336707,4.467105659594763,1.6842308865422022,,
GPRC5B,8.306978479486226,13.192344113325401,3.4216128456470525,1.6824682812504617,,
ARHGEF40,45.971491789588825,70.60542569451755,21.337557884660093,1.680597439870958,,
LCP1,2.3932859740263277,4.168780739810827,0.617791208241829,1.6757985784214728,,
TMEM52B,1.8787096490415989,3.377240093011303,0.3801792050718948,1.6651659170175068,,
CLEC1A,1.081772217292683,2.163544434585366,0.0,1.6615418598343448,,
ETS1,317.12060780501633,482.31210078317673,151.92911482685594,1.660092021420559,,
SAA1,53.84859460284974,82.3202272671505,25.376961938548973,1.659388367960626,,
MARCHF4,68.00090509301471,103.63905535428437,32.36275483174504,1.6491110967180636,,
SERPINA1,13.545163042691836,21.054981204867342,6.0353448805163294,1.6484114781329726,,
CPA4,1.2612180590599238,2.4273913168518737,0.0950448012679737,1.6461210230094716,,
ALPK2,36.67223929999842,56.09384716985961,17.250631430137226,1.6453889003040407,,
MET,32.15985837672082,48.969981348663886,15.349735404777748,1.6117943914661286,,
NFKB2,104.43350813845383,157.7804355953718,51.08658068153586,1.6080495223134808,,
CHST2,16.669649441595567,25.59314757985128,7.746151303339856,1.604334333961202,,
SDC4,499.072994953789,751.1720738127484,246.9739160948296,1.6008743696263341,,
ANTXR2,3.699552754940658,6.068478292129685,1.3306272177516316,1.6006813990533137,,
IGF2,26.85841048542328,40.79072799840214,12.92609297244442,1.5853923305903244,,
RNF128,2.2349778446664232,3.8521644810910174,0.617791208241829,1.5846030305887064,,
PLA2G4C,1.82331678467864,3.218931963651398,0.42770160570588156,1.5631833393096128,,
PIK3CD,26.900685910237954,40.685189245495536,13.116182574980368,1.5621848901399167,,
FOSL1,290.1721729523159,433.9753519519524,146.3689939526795,1.561500635267981,,
CD74,25.35958042319342,38.363336681550265,12.35582416483658,1.5593835127378957,,
EBI3,1.4116557246908565,2.585699446211779,0.23761200316993422,1.5346954722237074,,
CSF1,5.567918261473704,8.759716491248065,2.376120031699342,1.5314730424247214,,
GOLGA7B,50.49249222224577,75.5129777046746,25.472006739816948,1.5312369063734126,,
INHBA,1.3087404596939105,2.4273913168518737,0.1900896025359474,1.5260407196620556,,
SLC30A2,2.5648613520645966,4.27431949271743,0.8554032114117631,1.5072522216632842,,
AKAP12,1014.2575818138004,1497.5949037446996,530.9202598829011,1.4943285576678573,,
NEURL3,2.359030822070705,3.957703233997621,0.7603584101437896,1.4938027224598114,,
MT2A,330.91109984921036,487.27242216978703,174.54977752863368,1.4758061283423534,,
ANK3,3.485851761217795,5.593553904049971,1.3781496183856186,1.4712167994549876,,
OXTR,6.201300588043401,9.551257138047593,2.8513440380392105,1.4539809912316914,,
FRMD5,31.767160968620946,46.806436914078525,16.727885023163367,1.4311844537361857,,
MAST4,35.65957662313729,52.4527601945818,18.86639305169278,1.4279344875644078,,
SDR16C5,5.045471472760004,7.809867715088639,2.281075230431368,1.4249516832650042,,
FCGBP,2.483083799474987,4.063241986904224,0.90292561204575,1.4118422706429596,,
ENSG00000289839,1.8682156974029693,3.1661625871980967,0.570268807607842,1.4077075935293486,,
ACSL5,41.97196255816676,61.370784815189765,22.57314030114375,1.4037264522145647,,
SLC9A2,30.753899055239508,45.06504749111957,16.442750619359447,1.4010449378012915,,
RFTN1,4.401595194551677,6.807249562475908,1.9959408266274472,1.3818052577041677,,
LRG1,0.9709864885667651,1.8469281758655565,0.0950448012679737,1.378416200680329,,
PPP1R15A,163.52125923572137,236.51234526369782,90.53017320774492,1.3756831870193529,,
TNFAIP2,194.51044642448133,280.5747746022047,108.44611824675798,1.3632973062612352,,
ENSG00000248112,1.3800240606448908,2.4273913168518737,0.3326568044379079,1.3628056237881245,,
PLAT,21.486128420564995,31.18670148390125,11.785555357228738,1.331949908698899,,
ITGA1,154.63134393646925,221.63138110386674,87.63130676907174,1.3287686732489496,,
PPIF,271.7955353925805,387.9076863082201,155.6833844769409,1.3115755512265435,,
OLR1,8.104071055662146,11.978648454899465,4.229493656424829,1.3113969846131102,,
JAG1,91.40516855769788,130.39312921610826,52.41720789928749,1.298513362666047,,
LRRC55,0.8918324238868126,1.6886200465056516,0.0950448012679737,1.2958759935605875,,
GLIS3,4.240663577282115,6.437863927302796,2.043463227261434,1.2891744201583948,,
PLAUR,93.4029838265846,132.82052053296016,53.98544712020905,1.2831776218466584,,
NRP1,152.17262057383158,215.66844156464367,88.67679958301946,1.2726823389242572,,
SLC22A4,7.842847661305297,11.503724066819752,4.181971255790842,1.2707849282171821,,
SLC43A3,2.8077203310538454,4.379858245624033,1.235582416483658,1.2669174266442458,,
BCL3,11.854069317406605,17.150047347323024,6.558091287490184,1.2638794628771155,,
P4HA2,166.74243833632391,235.82634336980487,97.65853330284295,1.2633138231001844,,
PRDM1,37.510027141692966,53.34983959428793,21.670214689098,1.2614777237493515,,
TNIP1,262.919336769397,371.39087147833675,154.44780206045724,1.2603874901701508,,
ITGA2,100.51785378744246,142.10793078874124,58.92777678614368,1.2558068672953742,,
STEAP1,43.075621533517165,61.10693793292326,25.044305134111067,1.2537864938556031,,
CORO2B,5.744890424461365,8.49586960898156,2.993911239941171,1.2494978540698876,,
ALOX5AP,1.4011617730522268,2.374621940398572,0.42770160570588156,1.2410314028874467,,
DUSP5,96.39861969965497,135.72283623789176,57.074403161418196,1.23527990288087,,
FAM107B,135.42104377051632,190.33914086705892,80.50294667397371,1.2312079006987031,,
PERP,299.8866782647494,420.99408534444024,178.7792711850585,1.2309960927298174,,
KRT6B,2.4989745360630082,3.9049338575443193,1.0930152145816974,1.2286508831078857,,
ENSG00000283445,1.860345233673997,3.0078544578381914,0.7128360095098026,1.2264430877170223,,
CXCL3,1.1451853545146913,2.0052363052254614,0.285134403803921,1.2255591868351905,,
IKBKE,42.2629431743103,59.576626015777514,24.949260332843092,1.223067809379977,,
PDLIM4,217.62245406728198,304.7959183942701,130.44898974029388,1.2180660964075416,,
HLA-B,12.432058779613342,17.783279864762644,7.080837694464039,1.2168722410718131,,
CD70,4.285562490006445,6.3850945508494945,2.1860304291633947,1.2128563460004298,,
RASGRP3,16.490802836348635,23.429603145265915,9.552002527431355,1.2111136122021886,,
LRRC32,0.7361477824365652,1.4247731642391435,0.04752240063398685,1.210868695126693,,
SIGLEC15,1.6808993919067563,2.7440075755716835,0.617791208241829,1.2105579281583898,,
SLC26A4-AS1,4.591684797087625,6.807249562475908,2.376120031699342,1.2094481895408775,,
CAV1,12.302758826389745,17.572202358949436,7.033315293830053,1.2090774993739504,,
SPHK1,13.041679905866044,18.574820511562166,7.508539300169921,1.2020156947673821,,
TIFA,26.67461652261719,37.57179603475075,15.777437010483633,1.2010239836985699,,
IL4R,10.257570965999115,14.669886654017848,5.845255277980382,1.1948184947335456,,
CXCL1,1.4249229733692204,2.374621940398572,0.47522400633986844,1.1937918477227474,,
BIRC2,88.16277501198965,123.00541651264605,53.32013351133324,1.1908442077531578,,
PLEK2,63.95025438557018,89.07470745317312,38.82580131796725,1.1774186711452184,,
JUNB,50.57591767526623,70.49988694161095,30.651948408921516,1.175646649829059,,
SH2D5,21.710772793316718,30.447930213555026,12.973615373078408,1.1702597319559032,,
JUN,95.35417554961779,132.39836552133372,58.309985577901855,1.169394063757123,,
HMGA2,232.26460409463584,321.6293494828733,142.89985870639842,1.1648125104302656,,
DTX4,16.860338280651824,23.69345002753242,10.027226533771223,1.163058432445419,,
NDRG1,182.38008509821196,252.1320806938751,112.62808950254882,1.1555708377326965,,
MGLL,33.18511233304166,46.17320439663891,20.19702026944441,1.154106129102742,,
MMP14,175.1229475537123,241.89482166193457,108.35107344549,1.1513643504293842,,
ROBO3,10.785414539662208,15.250349795004166,6.32047928432025,1.1504607606085757,,
KIF21B,6.85597043615051,9.815104020314099,3.896836851986921,1.1431255056334166,,
SQSTM1,613.9370561698162,843.9406376176527,383.9334747219797,1.1342408498103114,,
CPEB2,8.716465478954586,12.348034090072577,5.0848968678365924,1.1333225599942578,,
BCL6,10.373753479674424,14.617117277564546,6.130389681784303,1.131075346355435,,
GJB2,101.61948851140352,139.89161697770257,63.347360045104466,1.130632908275424,,
S1PR1,1.958013522851628,3.060623834291493,0.8554032114117631,1.1299686422473507,,
NUAK2,16.49357613338837,23.007448133639503,9.979704133137236,1.1286428817821017,,
ZNF697,78.0506943540623,107.43845045892208,48.66293824920253,1.1266348784098348,,
IRF1,57.492977378989245,79.15406467995241,35.83189007802608,1.1218202495367278,,
KISS1,1.7020371043140923,2.691238199118382,0.7128360095098026,1.1077178076702143,,
STC2,282.80791451837734,386.6939906497942,178.92183838696045,1.1075480658163601,,
LAMB3,193.18768601419202,264.00519039586794,122.37018163251611,1.1030268769694924,,
DDX60L,3.4860015703478715,5.118629515970256,1.8533736247254868,1.1005398786025666,,
ENSG00000236453,1.1663230669220273,1.9524669287721597,0.3801792050718948,1.097065298358638,,
TMEM229B,7.104076390959074,10.026181526127306,4.181971255790842,1.0893603400254497,,
LINC00944,1.6756524160874415,2.6384688226650805,0.7128360095098026,1.0869444171818852,,
MT1E,160.13187363437396,218.04306350504226,102.2206837637057,1.0854824365805467,,
CD44,428.4841286525449,582.5739160444498,274.39434126064003,1.083416485062021,,
ARHGAP9,2.9239028447291555,4.327088869170732,1.5207168202875792,1.0795132952890163,,
LEISA1,4.248683850141164,6.121247668582986,2.376120031699342,1.0767638314647305,,
DAP,211.98070179337935,287.38202416468056,136.57937942207818,1.0677169860608604,,
MIR222HG,12.90728278595321,17.783279864762644,8.031285707143777,1.0564457112680055,,
TSPAN5,67.61922414037542,91.6604068993849,43.578041381365935,1.0556197871705413,,
TMC8,32.28555925455595,43.85135183269364,20.719766676418264,1.0461428639036665,,
WFDC3,6.7161765312882835,9.392949008687687,4.039404053888881,1.0442800385921056,,
F2RL1,19.116903265115816,26.068071967930997,12.165734562300633,1.0398041128444924,,
CYP24A1,5.594602567960509,7.86263709154194,3.3265680443790786,1.0345129465718206,,
SLC26A4,5.6447484565041535,7.915406467995242,3.3740904450130658,1.027317522240244,,
PKP1,6.204223694213212,8.654177738341463,3.7542696500849604,1.0219296561843225,,
DNMBP,139.9496881250738,187.7534414208471,92.14593482930049,1.0189382363415125,,
IL6R,17.657575330660894,23.95729690979893,11.357853751522855,1.0140334812197846,,
TMEM200A,1.0106384254717797,1.6886200465056516,0.3326568044379079,1.0125605943392404,,
STX1A,32.39124781659263,43.58750495042713,21.19499068275813,1.0064053678367844,,
DNM1,17.455639838049002,11.292646561006546,23.61863311509146,-1.0019551061761567,,
ENSG00000231083,12.638411813429192,8.073714597355146,17.20310902950324,-1.0044196916074193,,
GALNT12,1.1377643181759498,0.4221550116264129,1.8533736247254868,-1.0045899438209211,,
C2CD4C,1.1377643181759498,0.4221550116264129,1.8533736247254868,-1.0045899438209211,,
SUNO1,2.1698400743152195,1.1081569055193339,3.231523243111105,-1.0051948435542455,,
ADAMTS15,47.40959796640482,31.18670148390125,63.63249444890839,-1.0057949365878738,,
TNFRSF19,24.088913420138788,15.672504806630577,32.505322033647,-1.0069194085216409,,
CLCN4,7.25631176615093,4.4853969985306374,10.027226533771223,-1.007402040500879,,
ENSG00000287526,0.7444676735557683,0.15830812935990485,1.3306272177516316,-1.0086991793997153,,
PALM3,0.7444676735557683,0.15830812935990485,1.3306272177516316,-1.0086991793997153,,
MSMO1,34.45719338216547,22.532523745559786,46.38186301877116,-1.0096788746715868,,
IL17RD,109.69580831533521,72.45235387038312,146.9392627602873,-1.0101243618380908,,
CPXM1,5.437642720771297,3.2717013401046997,7.603584101437895,-1.0101270031373712,,
MIR1915HG,23.571563798114326,15.303119171457467,31.84000842477118,-1.0103064847506174,,
SP5,90.33185141558799,59.576626015777514,121.08707681539848,-1.0110773654183134,,
NKD1,370.19348302858873,245.06098424913267,495.32598180804484,-1.0122720588847574,,
HID1,4.9704389872904775,2.95508508138489,6.985792893196066,-1.013726926875877,,
PRR18,2.6608050081130323,1.4247731642391435,3.896836851986921,-1.0140003400038653,,
DNM3,7.206165877607286,4.4326276220773355,9.979704133137236,-1.015117112599657,,
CALHM1,0.6705605846951306,0.10553875290660322,1.235582416483658,-1.0159011355093874,,
SYNGR1,2.8323803861513004,1.5303119171457464,4.134448855156855,-1.0208941821968391,,
ERBB3,23.935852266598197,15.461427300817373,32.41027723237902,-1.0212025227675638,,
ENSG00000255451,2.193601274632213,1.1081569055193339,3.279045643745092,-1.021306820374279,,
TJP3,4.036031520328839,2.3218525639452707,5.750210476712408,-1.022944444596483,,
SHOC1,0.9160430515940369,0.26384688226650804,1.5682392209215656,-1.0229579012948162,,
TMCC2,6.517240877544554,3.957703233997621,9.076778521091487,-1.0232906725491968,,
COL9A3,187.1307978201769,123.05818588909936,251.20340975125444,-1.0235708472593565,,
DBH-AS1,0.5966534958344929,0.05276937645330161,1.140537615215684,-1.0237837590602208,,
TTLL7,4.281513987227746,2.480160693305175,6.082867281150317,-1.0251795865402282,,
C2orf15,4.281513987227746,2.480160693305175,6.082867281150317,-1.0251795865402282,,
LINC02298,1.8003046300120316,0.8443100232528258,2.756299236771237,-1.0262308074148658,,
NT5DC4,1.8003046300120316,0.8443100232528258,2.756299236771237,-1.0262308074148658,,
CDK15,11.822810348052519,7.440482079915527,16.20513861618951,-1.0274422092149547,,
DLX6-AS1,2.3651766526704816,1.2136956584259369,3.5166576469150264,-1.0287986724086882,,
DGKA,13.836815971787416,8.759716491248065,18.913915452326766,-1.0288657652269768,,
FGFR3,3.249438231088476,1.7941587994122545,4.704717662764697,-1.029741471341863,,
ADAMTS8,39.60445472331354,25.698686332757884,53.51022311386919,-1.0297580672508149,,
ATP12A,0.8421359627333993,0.21107750581320645,1.4731944196535922,-1.0300844587960831,,
ENSG00000248607,0.8421359627333993,0.21107750581320645,1.4731944196535922,-1.0300844587960831,,
TEAD2,23.24430377862581,14.933733536284354,31.554874020967265,-1.0307892019716602,,
MCOLN3,33.14275651926202,21.424366840040456,44.86114619848358,-1.0322051616459245,,
WNT6,44.073285016037495,28.601002037689472,59.545567994385515,-1.0323753427975566,,
GPR153,23.759029912740615,15.250349795004166,32.26771003047707,-1.0336517892632957,,
ACRP1,1.0876184296323055,0.36938563517311124,1.8058512240915,-1.034909730538248,,
TET1,2.53675203070875,1.3192344113325403,3.7542696500849604,-1.0355750871282148,,
OGDHL,14.449210395079852,9.129102126421177,19.769318663738527,-1.035947594383754,,
VAT1L,6.564763278178541,3.957703233997621,9.171823322359462,-1.0368344887167231,,
ILDR2,19.533058599005905,12.453572842979181,26.61254435503263,-1.037334473246632,,
AQP5,0.7682288738727617,0.15830812935990485,1.3781496183856186,-1.0378203979164269,,
MAF,0.7682288738727617,0.15830812935990485,1.3781496183856186,-1.0378203979164269,,
KCNA6,2.7822344976076567,1.477542540692445,4.086926454522868,-1.0378844067889494,,
SORL1,81.32845382326857,52.92768458266151,109.72922306387562,-1.0379380234062237,,
CTTNBP2,3.3471065202661068,1.8469281758655565,4.8472848646666575,-1.0383607811164612,,
GPER1,1.8979729191896624,0.8970793997061273,2.8988664386731977,-1.0392746718970698,,
GAS7,5.532687522039271,3.2717013401046997,7.793673703973842,-1.0416552180228287,,
TLE2,1.5785833634301185,0.6860018938929209,2.471164832967316,-1.041813718256601,,
KIF1A,60.76609276516313,39.365954834163006,82.16623069616325,-1.0428588286633358,,
SUOX,15.233180196410558,9.604026514500893,20.862333878320225,-1.043835239158496,,
HRCT1,1.2591938076705742,0.4749243880797145,2.043463227261434,-1.045072937827919,,
NRN1,4.574518854760639,2.6384688226650805,6.5105688868561975,-1.0455907400018165,,
TMPRSS2,0.6943217850121239,0.10553875290660322,1.2831048171176447,-1.0462474976447642,,
ENSG00000289954,0.6943217850121239,0.10553875290660322,1.2831048171176447,-1.0462474976447642,,
MSX1,273.3587066480451,177.99110677698633,368.7263065191039,-1.0465697882855587,,
SLPI,2.3150307641268375,1.1609262819726354,3.469135246281039,-1.0483458478412089,,
LRP1,15.673999241664728,9.8678733967674,21.480125086562055,-1.0485803988271851,,
KRT74,15.109127219006275,9.498487761594289,20.719766676418264,-1.0488270730565852,,
NGEF,3.6163501874820074,2.0052363052254614,5.227464069738553,-1.051166356465393,,
VEPH1,2.80599569792465,1.477542540692445,4.134448855156855,-1.0512995928393885,,
CHST6,5.728024100394533,3.377240093011303,8.078808107777762,-1.0524813903352965,,
EPB41L1,177.93236326776236,115.35385692691732,240.5108696086074,-1.0535690871192163,,
PLEKHA7,24.316031471670094,15.461427300817373,33.17063564252282,-1.0536676538701175,,
RGS2,1.430769185708843,0.5804631409863177,2.281075230431368,-1.0538212835988665,,
BLACAT1,18.96293960052814,11.978648454899465,25.947230746156816,-1.0539968662734935,,
GLI2,15.156649619640262,9.498487761594289,20.814811477686234,-1.0551264739981958,,
TMEM150C,1.6762516526077496,0.7387712703462225,2.6137320348692765,-1.0554213682481302,,
KCNJ11,3.223053542861825,1.741389422958953,4.704717662764697,-1.0572482045094174,,
PRR15,0.8658971630503928,0.21107750581320645,1.5207168202875792,-1.0575428568533878,,
FMNL1-AS1,1.111379629949299,0.36938563517311124,1.8533736247254868,-1.0591398840101867,,
ELF3,8.845389081219679,5.382476398236764,12.308301764202593,-1.060138281835367,,
ZCCHC12,1.3568620968482055,0.5276937645330161,2.1860304291633947,-1.0604046704343126,,
TMX4,81.47117083430061,52.4527601945818,110.48958147401942,-1.0605725459685573,,
IRAG1,15.20417202027425,9.498487761594289,20.909856278954212,-1.0613984886962313,,
RARA-AS1,1.6023445637471116,0.6860018938929209,2.5186872336013026,-1.0614311257391364,,
TOM1L2,70.10244678018061,45.06504749111957,95.13984606924166,-1.0614619931664562,,
KBTBD7,4.867523722293532,2.7967769520249854,6.938270492562078,-1.0640494743535354,,
TMEM170B,7.396255480143234,4.4326276220773355,10.359883338209132,-1.0642259525877402,,
ESPN,9.360115215334485,5.699092656956574,13.021137773712395,-1.0655658130828405,,
TSPAN8,0.5465076072908487,0.0,1.0930152145816974,-1.0655827988950002,,
MIR99AHG,0.5465076072908487,0.0,1.0930152145816974,-1.0655827988950002,,
STARD8,5.530064034129614,3.218931963651398,7.84119610460783,-1.0673637394249498,,
FBN3,1.528437474886474,0.6332325174396194,2.4236424323333288,-1.0678018366782007,,
PXK,37.886227264151266,24.115605039158837,51.656849489143696,-1.068037175914324,,
PGPEP1,20.897791159583083,13.1395747368721,28.656007582294066,-1.068585658957182,,
ZDHHC12-DT,3.001332276279912,1.5830812935990484,4.419583258960776,-1.0690888711929287,,
COL26A1,3.1729076543181813,1.6886200465056516,4.657195262130711,-1.0732210783082412,,
CEP78,149.91340650759156,96.14580389791553,203.68100911726762,-1.0751536645419313,,
TTC39B,3.3444830323564494,1.7941587994122545,4.894807265300645,-1.0770306288480682,,
LINC00649,28.872036101933055,18.205434876389056,39.538637327477055,-1.0777829628647915,,
PXMP4,17.065116490468554,10.606644667113624,23.52358831382349,-1.0792191231825203,,
KCNH8,1.8715882309630119,0.8443100232528258,2.8988664386731977,-1.079973544897616,,
FRMD4B,1.8715882309630119,0.8443100232528258,2.8988664386731977,-1.079973544897616,,
MUCL1,1.6261057640641052,0.6860018938929209,2.5662096342352894,-1.0807853552336082,,
EFNA4,7.222056614195307,4.27431949271743,10.169793735673185,-1.0825456744470952,,
SCN5A,35.299479154028944,22.26867686329328,48.330281444764616,-1.084084341893099,,
VWA2,43.374015873466206,27.440075755716837,59.30795599121558,-1.084423031109783,,
RORA,58.5411594447451,37.14964102312433,79.93267786636586,-1.0850528497523864,,
TMT1B,46.09546072176151,29.128695802222488,63.062225641300536,-1.0883356973685512,,
ALAD,15.418022823127192,9.498487761594289,21.337557884660093,-1.0892899357295631,,
SEPTIN4,11.540449241288334,7.018327068289114,16.062571414287554,-1.089461912888523,,
KRT38,1.4782915863428299,0.5804631409863177,2.376120031699342,-1.0950188077080678,,
EPOR,2.8033722100149925,1.4247731642391435,4.181971255790842,-1.095651222418963,,
ALDH6A1,11.611732842239313,7.018327068289114,16.20513861618951,-1.1014663439817967,,
SLC25A42,4.226121122864787,2.3218525639452707,6.130389681784303,-1.1019928807189474,,
ATP2A3,4.643178967801962,2.585699446211779,6.700658489392144,-1.1027272506849073,,
RENO1,1.4043844974821922,0.5276937645330161,2.281075230431368,-1.1028132978024567,,
VASH2,1.4043844974821922,0.5276937645330161,2.281075230431368,-1.1028132978024567,,
SV2A,9.795687284769338,5.857400786316479,13.733973783222197,-1.1034128314365736,,
FAM200C,6.973950659386744,4.063241986904224,9.884659331869264,-1.104162913199476,,
ABLIM1,435.49279115491004,275.7199919685009,595.2655903413192,-1.1075282062873497,,
GDF15,2.410075565394811,1.1609262819726354,3.659224848816987,-1.1084400981123441,,
PTPRZ1,3.6612491002063368,1.9524669287721597,5.370031271640514,-1.109379555180721,,
SMIM1,0.9134195636843795,0.21107750581320645,1.6157616215555526,-1.11093987505237,,
ABHD4,16.516135204398125,10.078950902580607,22.953319506215646,-1.112404326867712,,
DSC2,11.09438322021485,6.648941433116002,15.539825007313697,-1.1126119642294965,,
PDE4D,323.83499754664285,204.42856438009042,443.2414307131953,-1.1127071482519704,,
SLC7A11,21.201439787884684,13.034035983965499,29.36884359180387,-1.1136620068286884,,
KAT2B,7.929495838755718,4.6437051278905415,11.215286549620895,-1.113973190010842,,
PIK3C2B,16.048931470917307,9.762334643860799,22.335528297973816,-1.1165370574115292,,
CREG2,0.6679370967854732,0.05276937645330161,1.2831048171176447,-1.1168076661977229,,
ALDH3B1,12.540893333381637,7.54602083282213,17.535765833941145,-1.1169869845485572,,
KRBA2,3.2679524555861548,1.6886200465056516,4.8472848646666575,-1.120900988236203,,
GSX1,2.850894610648979,1.4247731642391435,4.277016057058815,-1.121872582868916,,
PAM,262.56467259900353,164.95707079302082,360.1722744049863,-1.121877049347084,,
SCDP1,4.445218901537042,2.4273913168518737,6.46304648622221,-1.1226537538570844,,
TRIB2,54.508051030586074,33.93070905947294,75.0853930016992,-1.123123581018083,,
JUP,151.54273499608564,94.9848776159429,208.10059237622838,-1.123318116300405,,
ITGA9-AS1,12.342933267116717,7.387712703462226,17.29815383077121,-1.1253487448499429,,
LINC01273,2.1883542988128983,1.0026181526127307,3.3740904450130658,-1.1270956891275608,,
SNTB1,39.81073468069766,24.59052942723855,55.03093993415676,-1.130613699624727,,
PHLPP1,18.27678789750514,11.081569055193336,25.472006739816948,-1.1316597318343398,,
ISL1,3.2917136559031484,1.6886200465056516,4.894807265300645,-1.1325787549072557,,
ENSG00000253361,9.275714174835215,5.435245774690065,13.116182574980368,-1.1332828408166271,,
KLF2,21.169808123838717,12.875727854605593,29.46388839307184,-1.1345366479785575,,
PDGFA-DT,2.874655810965973,1.4247731642391435,4.324538457692802,-1.1348066843431424,,
TMEM135,13.517576225157947,8.073714597355146,18.96143785296075,-1.137450456653917,,
